47639	32	a-p	1
32	47640	p-a	1
47640	32	a-p	1
32	47641	p-a	1
47641	32	a-p	1
32	22110	p-c	1
22110	32	c-p	1
33	47643	p-a	1
47643	33	a-p	1
33	47642	p-a	1
47642	33	a-p	1
33	22110	p-c	1
22110	33	c-p	1
34	47644	p-a	1
47644	34	a-p	1
34	47629	p-a	1
47629	34	a-p	1
34	47645	p-a	1
47645	34	a-p	1
34	22110	p-c	1
22110	34	c-p	1
35	47643	p-a	1
47643	35	a-p	1
35	47642	p-a	1
47642	35	a-p	1
35	22110	p-c	1
22110	35	c-p	1
36	47629	p-a	1
47629	36	a-p	1
36	47646	p-a	1
47646	36	a-p	1
36	22110	p-c	1
22110	36	c-p	1
37	47647	p-a	1
47647	37	a-p	1
37	47648	p-a	1
47648	37	a-p	1
37	47649	p-a	1
47649	37	a-p	1
37	22110	p-c	1
22110	37	c-p	1
38	47651	p-a	1
47651	38	a-p	1
38	47627	p-a	1
47627	38	a-p	1
38	47583	p-a	1
47583	38	a-p	1
38	47650	p-a	1
47650	38	a-p	1
38	22110	p-c	1
22110	38	c-p	1
39	47652	p-a	1
47652	39	a-p	1
39	47653	p-a	1
47653	39	a-p	1
39	22110	p-c	1
22110	39	c-p	1
40	47654	p-a	1
47654	40	a-p	1
40	47655	p-a	1
47655	40	a-p	1
40	22110	p-c	1
22110	40	c-p	1
41	47656	p-a	1
47656	41	a-p	1
41	47657	p-a	1
47657	41	a-p	1
41	22110	p-c	1
22110	41	c-p	1
42	47659	p-a	1
47659	42	a-p	1
42	47658	p-a	1
47658	42	a-p	1
42	22110	p-c	1
22110	42	c-p	1
43	47660	p-a	1
47660	43	a-p	1
43	47661	p-a	1
47661	43	a-p	1
43	47662	p-a	1
47662	43	a-p	1
43	22110	p-c	1
22110	43	c-p	1
44	47663	p-a	1
47663	44	a-p	1
44	47664	p-a	1
47664	44	a-p	1
44	22110	p-c	1
22110	44	c-p	1
45	47667	p-a	1
47667	45	a-p	1
45	47665	p-a	1
47665	45	a-p	1
45	47666	p-a	1
47666	45	a-p	1
45	22110	p-c	1
22110	45	c-p	1
46	47668	p-a	1
47668	46	a-p	1
46	47663	p-a	1
47663	46	a-p	1
46	47664	p-a	1
47664	46	a-p	1
46	22110	p-c	1
22110	46	c-p	1
47	47669	p-a	1
47669	47	a-p	1
47	47670	p-a	1
47670	47	a-p	1
47	22110	p-c	1
22110	47	c-p	1
48	47671	p-a	1
47671	48	a-p	1
48	47672	p-a	1
47672	48	a-p	1
48	22110	p-c	1
22110	48	c-p	1
49	47673	p-a	1
47673	49	a-p	1
49	47674	p-a	1
47674	49	a-p	1
49	22110	p-c	1
22110	49	c-p	1
50	47675	p-a	1
47675	50	a-p	1
50	47676	p-a	1
47676	50	a-p	1
50	22110	p-c	1
22110	50	c-p	1
51	47676	p-a	1
47676	51	a-p	1
51	47677	p-a	1
47677	51	a-p	1
51	47678	p-a	1
47678	51	a-p	1
51	22110	p-c	1
22110	51	c-p	1
52	47679	p-a	1
47679	52	a-p	1
52	47680	p-a	1
47680	52	a-p	1
52	22110	p-c	1
22110	52	c-p	1
53	47681	p-a	1
47681	53	a-p	1
53	22110	p-c	1
22110	53	c-p	1
54	47679	p-a	1
47679	54	a-p	1
54	47680	p-a	1
47680	54	a-p	1
54	22110	p-c	1
22110	54	c-p	1
55	47682	p-a	1
47682	55	a-p	1
55	22110	p-c	1
22110	55	c-p	1
56	47683	p-a	1
47683	56	a-p	1
56	47684	p-a	1
47684	56	a-p	1
56	22110	p-c	1
22110	56	c-p	1
57	47685	p-a	1
47685	57	a-p	1
57	47682	p-a	1
47682	57	a-p	1
57	22110	p-c	1
22110	57	c-p	1
58	47686	p-a	1
47686	58	a-p	1
58	47687	p-a	1
47687	58	a-p	1
58	22110	p-c	1
22110	58	c-p	1
59	47691	p-a	1
47691	59	a-p	1
59	47688	p-a	1
47688	59	a-p	1
59	47689	p-a	1
47689	59	a-p	1
59	47690	p-a	1
47690	59	a-p	1
59	22110	p-c	1
22110	59	c-p	1
60	47692	p-a	1
47692	60	a-p	1
60	47693	p-a	1
47693	60	a-p	1
60	47694	p-a	1
47694	60	a-p	1
60	47695	p-a	1
47695	60	a-p	1
60	22110	p-c	1
22110	60	c-p	1
61	47655	p-a	1
47655	61	a-p	1
61	47696	p-a	1
47696	61	a-p	1
61	47697	p-a	1
47697	61	a-p	1
61	22110	p-c	1
22110	61	c-p	1
62	47699	p-a	1
47699	62	a-p	1
62	47698	p-a	1
47698	62	a-p	1
62	22110	p-c	1
22110	62	c-p	1
63	47700	p-a	1
47700	63	a-p	1
63	47701	p-a	1
47701	63	a-p	1
63	22110	p-c	1
22110	63	c-p	1
64	47702	p-a	1
47702	64	a-p	1
64	47703	p-a	1
47703	64	a-p	1
64	22110	p-c	1
22110	64	c-p	1
65	47704	p-a	1
47704	65	a-p	1
65	47705	p-a	1
47705	65	a-p	1
65	22110	p-c	1
22110	65	c-p	1
66	47706	p-a	1
47706	66	a-p	1
66	22110	p-c	1
22110	66	c-p	1
67	47707	p-a	1
47707	67	a-p	1
67	47708	p-a	1
47708	67	a-p	1
67	47709	p-a	1
47709	67	a-p	1
67	47710	p-a	1
47710	67	a-p	1
67	47711	p-a	1
47711	67	a-p	1
67	22110	p-c	1
22110	67	c-p	1
68	47712	p-a	1
47712	68	a-p	1
68	47713	p-a	1
47713	68	a-p	1
68	47714	p-a	1
47714	68	a-p	1
68	22110	p-c	1
22110	68	c-p	1
69	47715	p-a	1
47715	69	a-p	1
69	47680	p-a	1
47680	69	a-p	1
69	22110	p-c	1
22110	69	c-p	1
70	47716	p-a	1
47716	70	a-p	1
70	47717	p-a	1
47717	70	a-p	1
70	47718	p-a	1
47718	70	a-p	1
70	22110	p-c	1
22110	70	c-p	1
71	47719	p-a	1
47719	71	a-p	1
71	47720	p-a	1
47720	71	a-p	1
71	47721	p-a	1
47721	71	a-p	1
71	22110	p-c	1
22110	71	c-p	1
72	47723	p-a	1
47723	72	a-p	1
72	47724	p-a	1
47724	72	a-p	1
72	47722	p-a	1
47722	72	a-p	1
72	22110	p-c	1
22110	72	c-p	1
73	47719	p-a	1
47719	73	a-p	1
73	47720	p-a	1
47720	73	a-p	1
73	47721	p-a	1
47721	73	a-p	1
73	22110	p-c	1
22110	73	c-p	1
74	47725	p-a	1
47725	74	a-p	1
74	47726	p-a	1
47726	74	a-p	1
74	22110	p-c	1
22110	74	c-p	1
75	47727	p-a	1
47727	75	a-p	1
75	47728	p-a	1
47728	75	a-p	1
75	47729	p-a	1
47729	75	a-p	1
75	22110	p-c	1
22110	75	c-p	1
76	47731	p-a	1
47731	76	a-p	1
76	47730	p-a	1
47730	76	a-p	1
76	22110	p-c	1
22110	76	c-p	1
77	47732	p-a	1
47732	77	a-p	1
77	47733	p-a	1
47733	77	a-p	1
77	47734	p-a	1
47734	77	a-p	1
77	22110	p-c	1
22110	77	c-p	1
78	47724	p-a	1
47724	78	a-p	1
78	47735	p-a	1
47735	78	a-p	1
78	22110	p-c	1
22110	78	c-p	1
79	47732	p-a	1
47732	79	a-p	1
79	47733	p-a	1
47733	79	a-p	1
79	47676	p-a	1
47676	79	a-p	1
79	22110	p-c	1
22110	79	c-p	1
80	47724	p-a	1
47724	80	a-p	1
80	47735	p-a	1
47735	80	a-p	1
80	22110	p-c	1
22110	80	c-p	1
81	47736	p-a	1
47736	81	a-p	1
81	47737	p-a	1
47737	81	a-p	1
81	47738	p-a	1
47738	81	a-p	1
81	22110	p-c	1
22110	81	c-p	1
82	47739	p-a	1
47739	82	a-p	1
82	47714	p-a	1
47714	82	a-p	1
82	22110	p-c	1
22110	82	c-p	1
83	47740	p-a	1
47740	83	a-p	1
83	47741	p-a	1
47741	83	a-p	1
83	47742	p-a	1
47742	83	a-p	1
83	47743	p-a	1
47743	83	a-p	1
83	22110	p-c	1
22110	83	c-p	1
84	47744	p-a	1
47744	84	a-p	1
84	22110	p-c	1
22110	84	c-p	1
85	47740	p-a	1
47740	85	a-p	1
85	47743	p-a	1
47743	85	a-p	1
85	47745	p-a	1
47745	85	a-p	1
85	47746	p-a	1
47746	85	a-p	1
85	22110	p-c	1
22110	85	c-p	1
86	47747	p-a	1
47747	86	a-p	1
86	47748	p-a	1
47748	86	a-p	1
86	47749	p-a	1
47749	86	a-p	1
86	47750	p-a	1
47750	86	a-p	1
86	22110	p-c	1
22110	86	c-p	1
87	47740	p-a	1
47740	87	a-p	1
87	47743	p-a	1
47743	87	a-p	1
87	22110	p-c	1
22110	87	c-p	1
88	47751	p-a	1
47751	88	a-p	1
88	47752	p-a	1
47752	88	a-p	1
88	47753	p-a	1
47753	88	a-p	1
88	22110	p-c	1
22110	88	c-p	1
89	47655	p-a	1
47655	89	a-p	1
89	47754	p-a	1
47754	89	a-p	1
89	22110	p-c	1
22110	89	c-p	1
90	47755	p-a	1
47755	90	a-p	1
90	47756	p-a	1
47756	90	a-p	1
90	22110	p-c	1
22110	90	c-p	1
91	47757	p-a	1
47757	91	a-p	1
91	47758	p-a	1
47758	91	a-p	1
91	47759	p-a	1
47759	91	a-p	1
91	22110	p-c	1
22110	91	c-p	1
92	47755	p-a	1
47755	92	a-p	1
92	47756	p-a	1
47756	92	a-p	1
92	22110	p-c	1
22110	92	c-p	1
93	47760	p-a	1
47760	93	a-p	1
93	47761	p-a	1
47761	93	a-p	1
93	47762	p-a	1
47762	93	a-p	1
93	22110	p-c	1
22110	93	c-p	1
94	47763	p-a	1
47763	94	a-p	1
94	47764	p-a	1
47764	94	a-p	1
94	22110	p-c	1
22110	94	c-p	1
95	47765	p-a	1
47765	95	a-p	1
95	47766	p-a	1
47766	95	a-p	1
95	47767	p-a	1
47767	95	a-p	1
95	47768	p-a	1
47768	95	a-p	1
95	47769	p-a	1
47769	95	a-p	1
95	22110	p-c	1
22110	95	c-p	1
96	47771	p-a	1
47771	96	a-p	1
96	47772	p-a	1
47772	96	a-p	1
96	47770	p-a	1
47770	96	a-p	1
96	22110	p-c	1
22110	96	c-p	1
97	47773	p-a	1
47773	97	a-p	1
97	47774	p-a	1
47774	97	a-p	1
97	47775	p-a	1
47775	97	a-p	1
97	22110	p-c	1
22110	97	c-p	1
98	47776	p-a	1
47776	98	a-p	1
98	47777	p-a	1
47777	98	a-p	1
98	47778	p-a	1
47778	98	a-p	1
98	22110	p-c	1
22110	98	c-p	1
99	47779	p-a	1
47779	99	a-p	1
99	47780	p-a	1
47780	99	a-p	1
99	47773	p-a	1
47773	99	a-p	1
99	47775	p-a	1
47775	99	a-p	1
99	22110	p-c	1
22110	99	c-p	1
100	47781	p-a	1
47781	100	a-p	1
100	47782	p-a	1
47782	100	a-p	1
100	22110	p-c	1
22110	100	c-p	1
101	47684	p-a	1
47684	101	a-p	1
101	47783	p-a	1
47783	101	a-p	1
101	47784	p-a	1
47784	101	a-p	1
101	22110	p-c	1
22110	101	c-p	1
102	47787	p-a	1
47787	102	a-p	1
102	47693	p-a	1
47693	102	a-p	1
102	47785	p-a	1
47785	102	a-p	1
102	47786	p-a	1
47786	102	a-p	1
102	22110	p-c	1
22110	102	c-p	1
103	47788	p-a	1
47788	103	a-p	1
103	47789	p-a	1
47789	103	a-p	1
103	47790	p-a	1
47790	103	a-p	1
103	22110	p-c	1
22110	103	c-p	1
104	47791	p-a	1
47791	104	a-p	1
104	47792	p-a	1
47792	104	a-p	1
104	47793	p-a	1
47793	104	a-p	1
104	22110	p-c	1
22110	104	c-p	1
105	47795	p-a	1
47795	105	a-p	1
105	47796	p-a	1
47796	105	a-p	1
105	47797	p-a	1
47797	105	a-p	1
105	47794	p-a	1
47794	105	a-p	1
105	22110	p-c	1
22110	105	c-p	1
106	47798	p-a	1
47798	106	a-p	1
106	22110	p-c	1
22110	106	c-p	1
107	47799	p-a	1
47799	107	a-p	1
107	47800	p-a	1
47800	107	a-p	1
107	47801	p-a	1
47801	107	a-p	1
107	47802	p-a	1
47802	107	a-p	1
107	22110	p-c	1
22110	107	c-p	1
108	47723	p-a	1
47723	108	a-p	1
108	47724	p-a	1
47724	108	a-p	1
108	47803	p-a	1
47803	108	a-p	1
108	22110	p-c	1
22110	108	c-p	1
109	47785	p-a	1
47785	109	a-p	1
109	22110	p-c	1
22110	109	c-p	1
110	47804	p-a	1
47804	110	a-p	1
110	47805	p-a	1
47805	110	a-p	1
110	22110	p-c	1
22110	110	c-p	1
111	47806	p-a	1
47806	111	a-p	1
111	47807	p-a	1
47807	111	a-p	1
111	47785	p-a	1
47785	111	a-p	1
111	47786	p-a	1
47786	111	a-p	1
111	22110	p-c	1
22110	111	c-p	1
112	47723	p-a	1
47723	112	a-p	1
112	47713	p-a	1
47713	112	a-p	1
112	22110	p-c	1
22110	112	c-p	1
113	47808	p-a	1
47808	113	a-p	1
113	47809	p-a	1
47809	113	a-p	1
113	47810	p-a	1
47810	113	a-p	1
113	22110	p-c	1
22110	113	c-p	1
114	47811	p-a	1
47811	114	a-p	1
114	22110	p-c	1
22110	114	c-p	1
115	47723	p-a	1
47723	115	a-p	1
115	47713	p-a	1
47713	115	a-p	1
115	22110	p-c	1
22110	115	c-p	1
116	47812	p-a	1
47812	116	a-p	1
116	47785	p-a	1
47785	116	a-p	1
116	47786	p-a	1
47786	116	a-p	1
116	22110	p-c	1
22110	116	c-p	1
117	47699	p-a	1
47699	117	a-p	1
117	47813	p-a	1
47813	117	a-p	1
117	22110	p-c	1
22110	117	c-p	1
118	47812	p-a	1
47812	118	a-p	1
118	47814	p-a	1
47814	118	a-p	1
118	47785	p-a	1
47785	118	a-p	1
118	47786	p-a	1
47786	118	a-p	1
118	22110	p-c	1
22110	118	c-p	1
119	47699	p-a	1
47699	119	a-p	1
119	47813	p-a	1
47813	119	a-p	1
119	22110	p-c	1
22110	119	c-p	1
120	47812	p-a	1
47812	120	a-p	1
120	47814	p-a	1
47814	120	a-p	1
120	47785	p-a	1
47785	120	a-p	1
120	47786	p-a	1
47786	120	a-p	1
120	22110	p-c	1
22110	120	c-p	1
121	47815	p-a	1
47815	121	a-p	1
121	47816	p-a	1
47816	121	a-p	1
121	47817	p-a	1
47817	121	a-p	1
121	22110	p-c	1
22110	121	c-p	1
122	47819	p-a	1
47819	122	a-p	1
122	47818	p-a	1
47818	122	a-p	1
122	22110	p-c	1
22110	122	c-p	1
123	47820	p-a	1
47820	123	a-p	1
123	47821	p-a	1
47821	123	a-p	1
123	22110	p-c	1
22110	123	c-p	1
124	47822	p-a	1
47822	124	a-p	1
124	47823	p-a	1
47823	124	a-p	1
124	47824	p-a	1
47824	124	a-p	1
124	22110	p-c	1
22110	124	c-p	1
125	47710	p-a	1
47710	125	a-p	1
125	47825	p-a	1
47825	125	a-p	1
125	47826	p-a	1
47826	125	a-p	1
125	22110	p-c	1
22110	125	c-p	1
126	47827	p-a	1
47827	126	a-p	1
126	47828	p-a	1
47828	126	a-p	1
126	47829	p-a	1
47829	126	a-p	1
126	22110	p-c	1
22110	126	c-p	1
127	47830	p-a	1
47830	127	a-p	1
127	47831	p-a	1
47831	127	a-p	1
127	22110	p-c	1
22110	127	c-p	1
128	47832	p-a	1
47832	128	a-p	1
128	47833	p-a	1
47833	128	a-p	1
128	47834	p-a	1
47834	128	a-p	1
128	22110	p-c	1
22110	128	c-p	1
129	47835	p-a	1
47835	129	a-p	1
129	47836	p-a	1
47836	129	a-p	1
129	47837	p-a	1
47837	129	a-p	1
129	22110	p-c	1
22110	129	c-p	1
130	47838	p-a	1
47838	130	a-p	1
130	47839	p-a	1
47839	130	a-p	1
130	22110	p-c	1
22110	130	c-p	1
131	47765	p-a	1
47765	131	a-p	1
131	47768	p-a	1
47768	131	a-p	1
131	47769	p-a	1
47769	131	a-p	1
131	47840	p-a	1
47840	131	a-p	1
131	22110	p-c	1
22110	131	c-p	1
132	47680	p-a	1
47680	132	a-p	1
132	47841	p-a	1
47841	132	a-p	1
132	22110	p-c	1
22110	132	c-p	1
133	47680	p-a	1
47680	133	a-p	1
133	47842	p-a	1
47842	133	a-p	1
133	22110	p-c	1
22110	133	c-p	1
134	47843	p-a	1
47843	134	a-p	1
134	47844	p-a	1
47844	134	a-p	1
134	22110	p-c	1
22110	134	c-p	1
135	47845	p-a	1
47845	135	a-p	1
135	47846	p-a	1
47846	135	a-p	1
135	47847	p-a	1
47847	135	a-p	1
135	22110	p-c	1
22110	135	c-p	1
136	47848	p-a	1
47848	136	a-p	1
136	47849	p-a	1
47849	136	a-p	1
136	22110	p-c	1
22110	136	c-p	1
137	47851	p-a	1
47851	137	a-p	1
137	47850	p-a	1
47850	137	a-p	1
137	22110	p-c	1
22110	137	c-p	1
138	47852	p-a	1
47852	138	a-p	1
138	47853	p-a	1
47853	138	a-p	1
138	47684	p-a	1
47684	138	a-p	1
138	22110	p-c	1
22110	138	c-p	1
139	47851	p-a	1
47851	139	a-p	1
139	47850	p-a	1
47850	139	a-p	1
139	22110	p-c	1
22110	139	c-p	1
140	47852	p-a	1
47852	140	a-p	1
140	47854	p-a	1
47854	140	a-p	1
140	47855	p-a	1
47855	140	a-p	1
140	47856	p-a	1
47856	140	a-p	1
140	22110	p-c	1
22110	140	c-p	1
141	47851	p-a	1
47851	141	a-p	1
141	47850	p-a	1
47850	141	a-p	1
141	22110	p-c	1
22110	141	c-p	1
142	47852	p-a	1
47852	142	a-p	1
142	47857	p-a	1
47857	142	a-p	1
142	22110	p-c	1
22110	142	c-p	1
143	47851	p-a	1
47851	143	a-p	1
143	47850	p-a	1
47850	143	a-p	1
143	22110	p-c	1
22110	143	c-p	1
144	47859	p-a	1
47859	144	a-p	1
144	47858	p-a	1
47858	144	a-p	1
144	22110	p-c	1
22110	144	c-p	1
145	47860	p-a	1
47860	145	a-p	1
145	47637	p-a	1
47637	145	a-p	1
145	47862	p-a	1
47862	145	a-p	1
145	47861	p-a	1
47861	145	a-p	1
145	22110	p-c	1
22110	145	c-p	1
146	47575	p-a	1
47575	146	a-p	1
146	47576	p-a	1
47576	146	a-p	1
146	22110	p-c	1
22110	146	c-p	1
147	47863	p-a	1
47863	147	a-p	1
147	47864	p-a	1
47864	147	a-p	1
147	22110	p-c	1
22110	147	c-p	1
148	47865	p-a	1
47865	148	a-p	1
148	22110	p-c	1
22110	148	c-p	1
149	47867	p-a	1
47867	149	a-p	1
149	47868	p-a	1
47868	149	a-p	1
149	47869	p-a	1
47869	149	a-p	1
149	47866	p-a	1
47866	149	a-p	1
149	22110	p-c	1
22110	149	c-p	1
150	47870	p-a	1
47870	150	a-p	1
150	47871	p-a	1
47871	150	a-p	1
150	47872	p-a	1
47872	150	a-p	1
150	22110	p-c	1
22110	150	c-p	1
151	47657	p-a	1
47657	151	a-p	1
151	47873	p-a	1
47873	151	a-p	1
151	22110	p-c	1
22110	151	c-p	1
152	47875	p-a	1
47875	152	a-p	1
152	47876	p-a	1
47876	152	a-p	1
152	47877	p-a	1
47877	152	a-p	1
152	47878	p-a	1
47878	152	a-p	1
152	47874	p-a	1
47874	152	a-p	1
152	22110	p-c	1
22110	152	c-p	1
153	47879	p-a	1
47879	153	a-p	1
153	47880	p-a	1
47880	153	a-p	1
153	22110	p-c	1
22110	153	c-p	1
154	47881	p-a	1
47881	154	a-p	1
154	47882	p-a	1
47882	154	a-p	1
154	22110	p-c	1
22110	154	c-p	1
155	47883	p-a	1
47883	155	a-p	1
155	47884	p-a	1
47884	155	a-p	1
155	47885	p-a	1
47885	155	a-p	1
155	22110	p-c	1
22110	155	c-p	1
156	47886	p-a	1
47886	156	a-p	1
156	47887	p-a	1
47887	156	a-p	1
156	47888	p-a	1
47888	156	a-p	1
156	47889	p-a	1
47889	156	a-p	1
156	22110	p-c	1
22110	156	c-p	1
157	47891	p-a	1
47891	157	a-p	1
157	47892	p-a	1
47892	157	a-p	1
157	47890	p-a	1
47890	157	a-p	1
157	22110	p-c	1
22110	157	c-p	1
158	47893	p-a	1
47893	158	a-p	1
158	47881	p-a	1
47881	158	a-p	1
158	22110	p-c	1
22110	158	c-p	1
159	47894	p-a	1
47894	159	a-p	1
159	22110	p-c	1
22110	159	c-p	1
160	47894	p-a	1
47894	160	a-p	1
160	22110	p-c	1
22110	160	c-p	1
161	47895	p-a	1
47895	161	a-p	1
161	47896	p-a	1
47896	161	a-p	1
161	22110	p-c	1
22110	161	c-p	1
162	47897	p-a	1
47897	162	a-p	1
162	47898	p-a	1
47898	162	a-p	1
162	22110	p-c	1
22110	162	c-p	1
163	47899	p-a	1
47899	163	a-p	1
163	47900	p-a	1
47900	163	a-p	1
163	22110	p-c	1
22110	163	c-p	1
164	47901	p-a	1
47901	164	a-p	1
164	47902	p-a	1
47902	164	a-p	1
164	47639	p-a	1
47639	164	a-p	1
164	22110	p-c	1
22110	164	c-p	1
165	47903	p-a	1
47903	165	a-p	1
165	47904	p-a	1
47904	165	a-p	1
165	47905	p-a	1
47905	165	a-p	1
165	47906	p-a	1
47906	165	a-p	1
165	22110	p-c	1
22110	165	c-p	1
166	47903	p-a	1
47903	166	a-p	1
166	47904	p-a	1
47904	166	a-p	1
166	47905	p-a	1
47905	166	a-p	1
166	47906	p-a	1
47906	166	a-p	1
166	22110	p-c	1
22110	166	c-p	1
167	47907	p-a	1
47907	167	a-p	1
167	47908	p-a	1
47908	167	a-p	1
167	22110	p-c	1
22110	167	c-p	1
168	47907	p-a	1
47907	168	a-p	1
168	47909	p-a	1
47909	168	a-p	1
168	47910	p-a	1
47910	168	a-p	1
168	47911	p-a	1
47911	168	a-p	1
168	22110	p-c	1
22110	168	c-p	1
169	47708	p-a	1
47708	169	a-p	1
169	47710	p-a	1
47710	169	a-p	1
169	47912	p-a	1
47912	169	a-p	1
169	47913	p-a	1
47913	169	a-p	1
169	22110	p-c	1
22110	169	c-p	1
170	47708	p-a	1
47708	170	a-p	1
170	22110	p-c	1
22110	170	c-p	1
171	47915	p-a	1
47915	171	a-p	1
171	47916	p-a	1
47916	171	a-p	1
171	47914	p-a	1
47914	171	a-p	1
171	22110	p-c	1
22110	171	c-p	1
172	47917	p-a	1
47917	172	a-p	1
172	47918	p-a	1
47918	172	a-p	1
172	22110	p-c	1
22110	172	c-p	1
173	47919	p-a	1
47919	173	a-p	1
173	47920	p-a	1
47920	173	a-p	1
173	22110	p-c	1
22110	173	c-p	1
174	47921	p-a	1
47921	174	a-p	1
174	47922	p-a	1
47922	174	a-p	1
174	47923	p-a	1
47923	174	a-p	1
174	47924	p-a	1
47924	174	a-p	1
174	47925	p-a	1
47925	174	a-p	1
